Serial_Number,Site_Name,Latitude,Longitude,Local_Date_Time,Temperature_C,Temp_Change_Back,Temp_Change_Fwd,DO_mgL,DO_Change_Back,DO_Change_Fwd,Air_Exposure_Flag,Battery_V,Q,Unix_Time,Project_Code,Waterbody,Start_Time,End_Time,Notes,Group
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T17:16:00Z,33.889,-2.5649999999999977,11.735000000000003,1.779,-3.931,1.184,Mid-Set Temp Flag,3.29,0.978,1723655760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T17:26:00Z,22.154,-11.735000000000003,0.8619999999999983,0.595,-1.184,-0.21799999999999997,Clean,3.31,0.968,1723656360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T17:36:00Z,21.292,-0.8619999999999983,0.267000000000003,0.813,0.21799999999999997,0.30799999999999994,Clean,3.32,0.971,1723656960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T17:46:00Z,21.025,-0.267000000000003,0.04199999999999804,0.505,-0.30799999999999994,-0.03500000000000003,Clean,3.31,0.966,1723657560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T17:56:00Z,20.983,-0.04199999999999804,0.04200000000000159,0.54,0.03500000000000003,0.07700000000000001,Clean,3.31,0.967,1723658160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T18:06:00Z,20.941,-0.04200000000000159,0.02499999999999858,0.463,-0.07700000000000001,-0.014999999999999958,Clean,3.31,0.965,1723658760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T18:16:00Z,20.916,-0.02499999999999858,-0.015999999999998238,0.478,0.014999999999999958,0.022999999999999965,Clean,3.31,0.965,1723659360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T18:26:00Z,20.932,0.015999999999998238,-0.09299999999999997,0.455,-0.022999999999999965,0.11499999999999999,Clean,3.31,0.965,1723659960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T18:36:00Z,21.025,0.09299999999999997,-0.01600000000000179,0.34,-0.11499999999999999,-0.04199999999999998,Clean,3.31,0.962,1723660560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T18:46:00Z,21.041,0.01600000000000179,-0.05900000000000105,0.382,0.04199999999999998,0.061,Clean,3.31,0.963,1723661160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T18:56:00Z,21.1,0.05900000000000105,-0.15899999999999892,0.321,-0.061,-0.08100000000000002,Clean,3.32,0.962,1723661760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T19:06:00Z,21.259,0.15899999999999892,0.10900000000000176,0.402,0.08100000000000002,0.341,Clean,3.32,0.964,1723662360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T19:16:00Z,21.15,-0.10900000000000176,-0.08400000000000318,0.061,-0.341,-0.063,Clean,3.32,0.955,1723662960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T19:26:00Z,21.234,0.08400000000000318,-0.06699999999999662,0.124,0.063,-0.10900000000000001,Clean,3.32,0.957,1723663560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T19:36:00Z,21.301,0.06699999999999662,0.008999999999996788,0.233,0.10900000000000001,0.185,Clean,3.32,0.96,1723664160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T19:46:00Z,21.292,-0.008999999999996788,-0.17599999999999838,0.048,-0.185,-0.16399999999999998,Clean,3.32,0.955,1723664760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T19:56:00Z,21.468,0.17599999999999838,-0.08399999999999963,0.212,0.16399999999999998,-0.06700000000000003,Clean,3.32,0.959,1723665360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T20:06:00Z,21.552,0.08399999999999963,-0.3930000000000007,0.279,0.06700000000000003,-0.33999999999999997,Clean,3.31,0.961,1723665960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T20:16:00Z,21.945,0.3930000000000007,0.12600000000000122,0.619,0.33999999999999997,0.137,Clean,3.31,0.967,1723666560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T20:26:00Z,21.819,-0.12600000000000122,0.0329999999999977,0.482,-0.137,0.16099999999999998,Clean,3.31,0.965,1723667160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T20:36:00Z,21.786,-0.0329999999999977,-0.25099999999999767,0.321,-0.16099999999999998,-0.139,Clean,3.31,0.962,1723667760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T20:46:00Z,22.037,0.25099999999999767,-0.03300000000000125,0.46,0.139,-0.11199999999999993,Clean,3.31,0.965,1723668360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T20:56:00Z,22.07,0.03300000000000125,0.10000000000000142,0.572,0.11199999999999993,0.27599999999999997,Clean,3.31,0.967,1723668960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T21:06:00Z,21.97,-0.10000000000000142,0.06700000000000017,0.296,-0.27599999999999997,0.21299999999999997,Clean,3.31,0.961,1723669560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T21:16:00Z,21.903,-0.06700000000000017,-0.25900000000000034,0.083,-0.21299999999999997,-0.39099999999999996,Clean,3.31,0.956,1723670160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T21:26:00Z,22.162,0.25900000000000034,-0.0920000000000023,0.474,0.39099999999999996,-0.127,Clean,3.31,0.965,1723670760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T21:36:00Z,22.254,0.0920000000000023,-0.12599999999999767,0.601,0.127,-0.061000000000000054,Clean,3.31,0.967,1723671360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T21:46:00Z,22.38,0.12599999999999767,-0.01699999999999946,0.662,0.061000000000000054,0.22500000000000003,Clean,3.31,0.968,1723671960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T21:56:00Z,22.397,0.01699999999999946,-0.0920000000000023,0.437,-0.22500000000000003,0.07100000000000001,Clean,3.31,0.964,1723672560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T22:06:00Z,22.489,0.0920000000000023,0.04200000000000159,0.366,-0.07100000000000001,-0.617,Clean,3.31,0.963,1723673160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T22:16:00Z,22.447,-0.04200000000000159,-0.125,0.983,0.617,0.49,Clean,3.31,0.972,1723673760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T22:26:00Z,22.572,0.125,0.04199999999999804,0.493,-0.49,-0.05800000000000005,Clean,3.31,0.965,1723674360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T22:36:00Z,22.53,-0.04199999999999804,-0.13400000000000034,0.551,0.05800000000000005,-0.1449999999999999,Clean,3.31,0.966,1723674960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T22:46:00Z,22.664,0.13400000000000034,-0.259999999999998,0.696,0.1449999999999999,-0.494,Clean,3.31,0.967,1723675560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T22:56:00Z,22.924,0.259999999999998,0.11700000000000088,1.19,0.494,0.3879999999999999,Clean,3.31,0.975,1723676160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T23:06:00Z,22.807,-0.11700000000000088,0.27699999999999747,0.802,-0.3879999999999999,0.506,Clean,3.31,0.97,1723676760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T23:16:00Z,22.53,-0.27699999999999747,-0.10099999999999909,0.296,-0.506,-0.23300000000000004,Clean,3.31,0.961,1723677360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T23:26:00Z,22.631,0.10099999999999909,-0.3009999999999984,0.529,0.23300000000000004,-0.42599999999999993,Clean,3.31,0.966,1723677960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T23:36:00Z,22.932,0.3009999999999984,0.2759999999999998,0.955,0.42599999999999993,0.389,Clean,3.31,0.972,1723678560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T23:46:00Z,22.656,-0.2759999999999998,-0.17600000000000193,0.566,-0.389,-0.29000000000000004,Clean,3.31,0.967,1723679160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-14T23:56:00Z,22.832,0.17600000000000193,0.33500000000000085,0.856,0.29000000000000004,0.554,Clean,3.31,0.971,1723679760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T00:06:00Z,22.497,-0.33500000000000085,-0.3509999999999991,0.302,-0.554,-0.6599999999999999,Clean,3.31,0.962,1723680360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T00:16:00Z,22.848,0.3509999999999991,0.07499999999999929,0.962,0.6599999999999999,0.05599999999999994,Clean,3.31,0.972,1723680960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T00:26:00Z,22.773,-0.07499999999999929,0.2010000000000005,0.906,-0.05599999999999994,0.47600000000000003,Clean,3.31,0.972,1723681560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T00:36:00Z,22.572,-0.2010000000000005,-0.02500000000000213,0.43,-0.47600000000000003,-0.286,Clean,3.31,0.964,1723682160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T00:46:00Z,22.597,0.02500000000000213,0.03300000000000125,0.716,0.286,0.286,Clean,3.31,0.969,1723682760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T00:56:00Z,22.564,-0.03300000000000125,-0.14199999999999946,0.43,-0.286,-0.202,Clean,3.31,0.964,1723683360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T01:06:00Z,22.706,0.14199999999999946,0.15899999999999892,0.632,0.202,0.26,Clean,3.31,0.968,1723683960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T01:16:00Z,22.547,-0.15899999999999892,-0.10899999999999821,0.372,-0.26,-0.03799999999999998,Clean,3.31,0.963,1723684560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T01:26:00Z,22.656,0.10899999999999821,-0.15900000000000247,0.41,0.03799999999999998,-0.4020000000000001,Clean,3.31,0.964,1723685160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T01:36:00Z,22.815,0.15900000000000247,0.0920000000000023,0.812,0.4020000000000001,0.29200000000000004,Clean,3.31,0.97,1723685760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T01:46:00Z,22.723,-0.0920000000000023,0.09199999999999875,0.52,-0.29200000000000004,0.186,Clean,3.31,0.966,1723686360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T01:56:00Z,22.631,-0.09199999999999875,-0.08399999999999963,0.334,-0.186,-0.118,Clean,3.31,0.963,1723686960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T02:06:00Z,22.715,0.08399999999999963,-0.05000000000000071,0.452,0.118,-0.09300000000000003,Clean,3.31,0.965,1723687560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T02:16:00Z,22.765,0.05000000000000071,0.04200000000000159,0.545,0.09300000000000003,0.25100000000000006,Clean,3.31,0.967,1723688160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T02:26:00Z,22.723,-0.04200000000000159,-0.10900000000000176,0.294,-0.25100000000000006,0.07199999999999998,Clean,3.31,0.962,1723688760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T02:36:00Z,22.832,0.10900000000000176,0.009000000000000341,0.222,-0.07199999999999998,-0.399,Clean,3.31,0.96,1723689360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T02:46:00Z,22.823,-0.009000000000000341,0.18400000000000105,0.621,0.399,0.5609999999999999,Clean,3.31,0.968,1723689960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T02:56:00Z,22.639,-0.18400000000000105,-0.2259999999999991,0.06,-0.5609999999999999,-0.319,Clean,3.31,0.956,1723690560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T03:06:00Z,22.865,0.2259999999999991,0.11699999999999733,0.379,0.319,0.227,Clean,3.31,0.964,1723691160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T03:16:00Z,22.748,-0.11699999999999733,0.02500000000000213,0.152,-0.227,-0.04500000000000001,Clean,3.31,0.958,1723691760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T03:26:00Z,22.723,-0.02500000000000213,-0.04200000000000159,0.197,0.04500000000000001,0.07,Clean,3.31,0.96,1723692360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T03:36:00Z,22.765,0.04200000000000159,-0.0329999999999977,0.127,-0.07,0.0030000000000000027,Clean,3.31,0.958,1723692960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T03:46:00Z,22.798,0.0329999999999977,0.04199999999999804,0.124,-0.0030000000000000027,0.051000000000000004,Clean,3.31,0.958,1723693560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T03:56:00Z,22.756,-0.04199999999999804,0.09199999999999875,0.073,-0.051000000000000004,0.036,Clean,3.31,0.957,1723694160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T04:06:00Z,22.664,-0.09199999999999875,0.008000000000002672,0.037,-0.036,0.0010000000000000009,Clean,3.31,0.955,1723694760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T04:16:00Z,22.656,-0.008000000000002672,-0.05900000000000105,0.036,-0.0010000000000000009,-0.010000000000000002,Clean,3.31,0.955,1723695360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T04:26:00Z,22.715,0.05900000000000105,0.009000000000000341,0.046,0.010000000000000002,-0.027999999999999997,Clean,3.31,0.956,1723695960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T04:36:00Z,22.706,-0.009000000000000341,0.125,0.074,0.027999999999999997,0.03899999999999999,Clean,3.31,0.957,1723696560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T04:46:00Z,22.581,-0.125,0.05900000000000105,0.035,-0.03899999999999999,0.0040000000000000036,Clean,3.31,0.956,1723697160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T04:56:00Z,22.522,-0.05900000000000105,0.0329999999999977,0.031,-0.0040000000000000036,-0.0040000000000000036,Clean,3.31,0.955,1723697760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T05:06:00Z,22.489,-0.0329999999999977,-0.04100000000000037,0.035,0.0040000000000000036,-0.009999999999999995,Clean,3.31,0.955,1723698360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T05:16:00Z,22.53,0.04100000000000037,0.11700000000000088,0.045,0.009999999999999995,0.013999999999999999,Clean,3.31,0.956,1723698960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T05:26:00Z,22.413,-0.11700000000000088,0.007999999999999119,0.031,-0.013999999999999999,-0.0020000000000000018,Clean,3.31,0.955,1723699560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T05:36:00Z,22.405,-0.007999999999999119,0.02500000000000213,0.033,0.0020000000000000018,-0.012999999999999998,Clean,3.31,0.955,1723700160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T05:46:00Z,22.38,-0.02500000000000213,0.07499999999999929,0.046,0.012999999999999998,0.010999999999999996,Clean,3.31,0.956,1723700760,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T05:56:00Z,22.305,-0.07499999999999929,0.1509999999999998,0.035,-0.010999999999999996,0.0040000000000000036,Clean,3.31,0.955,1723701360,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T06:06:00Z,22.154,-0.1509999999999998,-0.007999999999999119,0.031,-0.0040000000000000036,-0.0010000000000000009,Clean,3.31,0.955,1723701960,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T06:16:00Z,22.162,0.007999999999999119,0.06700000000000017,0.032,0.0010000000000000009,0.0020000000000000018,Clean,3.31,0.955,1723702560,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
7450-778298,2024-LCS-NWA-140824-002A,42.369463,-82.391404,2024-08-15T06:26:00Z,22.095,-0.06700000000000017,0.04999999999999716,0.03,-0.0020000000000000018,-0.0010000000000000009,Clean,3.31,0.955,1723703160,2024-LCS-NWA,St Clair NWA - East Cell,2024-08-14T16:44:00Z,2024-08-15T13:20:00Z,NA,in-fyke
