Time_sec,BV_Volts,Temperature_C,DO_mgL,Q,SN,InWater,DateTime,Field.Number,Date,Time,www.epochconverter.com,0.006944444
1693390680,3.44,19.978,0.157,0.965,7450-778298,TRUE,8/30/2023 6:18,2023-LCS-NWA-290823-002A,8/30/2023,6:18,,
1693390740,3.42,19.459,2.11,0.97,7450-064567,TRUE,8/30/2023 6:19,2023-LCS-NWA-290823-006A,8/30/2023,6:19,,
1693391100,3.42,18.797,0.386,0.942,7450-770855,TRUE,8/30/2023 6:25,2023-LCS-NWA-290823-001A,8/30/2023,6:25,,
1693391100,3.42,19.531,2.322,0.911,7450-049711,TRUE,8/30/2023 6:25,2023-LCS-NWA-290823-003A,8/30/2023,6:25,,
1693391280,3.44,19.919,0.078,0.963,7450-778298,TRUE,8/30/2023 6:28,2023-LCS-NWA-290823-002A,8/30/2023,6:28,,
1693391340,3.42,19.442,2.05,0.97,7450-064567,TRUE,8/30/2023 6:29,2023-LCS-NWA-290823-006A,8/30/2023,6:29,,
1693391700,3.42,18.764,0.312,0.94,7450-770855,TRUE,8/30/2023 6:35,2023-LCS-NWA-290823-001A,8/30/2023,6:35,,
1693391700,3.42,19.472,2.352,0.911,7450-049711,TRUE,8/30/2023 6:35,2023-LCS-NWA-290823-003A,8/30/2023,6:35,,
1693391880,3.44,19.852,0.079,0.963,7450-778298,TRUE,8/30/2023 6:38,2023-LCS-NWA-290823-002A,8/30/2023,6:38,,
1693391940,3.42,19.434,1.947,0.97,7450-064567,TRUE,8/30/2023 6:39,2023-LCS-NWA-290823-006A,8/30/2023,6:39,,
1693392300,3.42,18.73,0.288,0.94,7450-770855,TRUE,8/30/2023 6:45,2023-LCS-NWA-290823-001A,8/30/2023,6:45,,
1693392300,3.42,19.438,2.256,0.912,7450-049711,TRUE,8/30/2023 6:45,2023-LCS-NWA-290823-003A,8/30/2023,6:45,,
1693392480,3.44,19.794,0.056,0.963,7450-778298,TRUE,8/30/2023 6:48,2023-LCS-NWA-290823-002A,8/30/2023,6:48,,
1693392540,3.42,19.409,1.856,0.969,7450-064567,TRUE,8/30/2023 6:49,2023-LCS-NWA-290823-006A,8/30/2023,6:49,,
1693392900,3.42,18.68,0.315,0.94,7450-770855,TRUE,8/30/2023 6:55,2023-LCS-NWA-290823-001A,8/30/2023,6:55,,
1693392900,3.42,19.396,2.337,0.911,7450-049711,TRUE,8/30/2023 6:55,2023-LCS-NWA-290823-003A,8/30/2023,6:55,,
1693393080,3.44,19.785,0.041,0.962,7450-778298,TRUE,8/30/2023 6:58,2023-LCS-NWA-290823-002A,8/30/2023,6:58,,
1693393140,3.42,19.4,1.77,0.969,7450-064567,TRUE,8/30/2023 6:59,2023-LCS-NWA-290823-006A,8/30/2023,6:59,,
1693393500,3.42,18.646,0.304,0.94,7450-770855,TRUE,8/30/2023 7:05,2023-LCS-NWA-290823-001A,8/30/2023,7:05,,
1693393500,3.42,19.363,2.312,0.911,7450-049711,TRUE,8/30/2023 7:05,2023-LCS-NWA-290823-003A,8/30/2023,7:05,,
1693393680,3.44,19.726,0.044,0.962,7450-778298,TRUE,8/30/2023 7:08,2023-LCS-NWA-290823-002A,8/30/2023,7:08,,
1693393740,3.42,19.342,1.724,0.969,7450-064567,TRUE,8/30/2023 7:09,2023-LCS-NWA-290823-006A,8/30/2023,7:09,,
1693394100,3.42,18.604,0.299,0.94,7450-770855,TRUE,8/30/2023 7:15,2023-LCS-NWA-290823-001A,8/30/2023,7:15,,
1693394100,3.42,19.338,2.278,0.912,7450-049711,TRUE,8/30/2023 7:15,2023-LCS-NWA-290823-003A,8/30/2023,7:15,,
1693394280,3.44,19.685,0.064,0.963,7450-778298,TRUE,8/30/2023 7:18,2023-LCS-NWA-290823-002A,8/30/2023,7:18,,
1693394340,3.42,19.333,1.681,0.969,7450-064567,TRUE,8/30/2023 7:19,2023-LCS-NWA-290823-006A,8/30/2023,7:19,,
1693394700,3.42,18.57,0.269,0.939,7450-770855,TRUE,8/30/2023 7:25,2023-LCS-NWA-290823-001A,8/30/2023,7:25,,
1693394700,3.42,19.304,2.274,0.911,7450-049711,TRUE,8/30/2023 7:25,2023-LCS-NWA-290823-003A,8/30/2023,7:25,,
1693394880,3.44,19.668,0.072,0.963,7450-778298,TRUE,8/30/2023 7:28,2023-LCS-NWA-290823-002A,8/30/2023,7:28,,
1693394940,3.42,19.291,1.703,0.969,7450-064567,TRUE,8/30/2023 7:29,2023-LCS-NWA-290823-006A,8/30/2023,7:29,,
1693395300,3.42,18.47,0.195,0.938,7450-770855,TRUE,8/30/2023 7:35,2023-LCS-NWA-290823-001A,8/30/2023,7:35,,
1693395300,3.42,19.287,2.359,0.911,7450-049711,TRUE,8/30/2023 7:35,2023-LCS-NWA-290823-003A,8/30/2023,7:35,,
1693395480,3.44,19.643,0.05,0.962,7450-778298,TRUE,8/30/2023 7:38,2023-LCS-NWA-290823-002A,8/30/2023,7:38,,
1693395540,3.42,19.283,1.543,0.968,7450-064567,TRUE,8/30/2023 7:39,2023-LCS-NWA-290823-006A,8/30/2023,7:39,,
1693395900,3.42,18.453,0.271,0.939,7450-770855,TRUE,8/30/2023 7:45,2023-LCS-NWA-290823-001A,8/30/2023,7:45,,
1693395900,3.42,19.262,2.32,0.911,7450-049711,TRUE,8/30/2023 7:45,2023-LCS-NWA-290823-003A,8/30/2023,7:45,,
1693396080,3.45,19.601,0.03,0.962,7450-778298,TRUE,8/30/2023 7:48,2023-LCS-NWA-290823-002A,8/30/2023,7:48,,
1693396140,3.42,19.249,1.538,0.968,7450-064567,TRUE,8/30/2023 7:49,2023-LCS-NWA-290823-006A,8/30/2023,7:49,,
1693396500,3.42,18.461,0.278,0.939,7450-770855,TRUE,8/30/2023 7:55,2023-LCS-NWA-290823-001A,8/30/2023,7:55,,
1693396500,3.42,19.279,2.244,0.911,7450-049711,TRUE,8/30/2023 7:55,2023-LCS-NWA-290823-003A,8/30/2023,7:55,,
1693396680,3.45,19.534,0.105,0.964,7450-778298,TRUE,8/30/2023 7:58,2023-LCS-NWA-290823-002A,8/30/2023,7:58,,
1693396740,3.42,19.249,1.443,0.967,7450-064567,TRUE,8/30/2023 7:59,2023-LCS-NWA-290823-006A,8/30/2023,7:59,,
,,,,,,FISH,8/30/2023 8:01,2023-LCS-NWA-290823-001A,8/30/2023,8:01,,
1693397100,3.42,18.419,0.332,0.941,7450-770855,FALSE,8/30/2023 8:05,2023-LCS-NWA-290823-001A,8/30/2023,8:05,,
1693397100,3.42,19.212,2.311,0.911,7450-049711,TRUE,8/30/2023 8:05,2023-LCS-NWA-290823-003A,8/30/2023,8:05,,
1693397280,3.45,19.483,0.087,0.963,7450-778298,TRUE,8/30/2023 8:08,2023-LCS-NWA-290823-002A,8/30/2023,8:08,,
1693397340,3.42,19.199,1.492,0.968,7450-064567,TRUE,8/30/2023 8:09,2023-LCS-NWA-290823-006A,8/30/2023,8:09,,
1693397700,3.43,18.124,4.832,0.957,7450-770855,FALSE,8/30/2023 8:15,2023-LCS-NWA-290823-001A,8/30/2023,8:15,,
1693397700,3.42,19.178,2.284,0.911,7450-049711,TRUE,8/30/2023 8:15,2023-LCS-NWA-290823-003A,8/30/2023,8:15,,
1693397880,3.45,19.466,0.088,0.963,7450-778298,TRUE,8/30/2023 8:18,2023-LCS-NWA-290823-002A,8/30/2023,8:18,,
1693397940,3.42,19.182,1.384,0.967,7450-064567,TRUE,8/30/2023 8:19,2023-LCS-NWA-290823-006A,8/30/2023,8:19,,
1693398300,3.43,16.032,9.277,0.954,7450-770855,FALSE,8/30/2023 8:25,2023-LCS-NWA-290823-001A,8/30/2023,8:25,,
1693398300,3.42,19.145,2.214,0.911,7450-049711,TRUE,8/30/2023 8:25,2023-LCS-NWA-290823-003A,8/30/2023,8:25,,
1693398480,3.45,19.45,0.105,0.964,7450-778298,TRUE,8/30/2023 8:28,2023-LCS-NWA-290823-002A,8/30/2023,8:28,,
1693398540,3.42,19.165,1.397,0.967,7450-064567,TRUE,8/30/2023 8:29,2023-LCS-NWA-290823-006A,8/30/2023,8:29,,
1693398900,3.42,18.327,8.832,0.953,7450-770855,FALSE,8/30/2023 8:35,2023-LCS-NWA-290823-001A,8/30/2023,8:35,,
1693398900,3.42,19.128,2.307,0.911,7450-049711,TRUE,8/30/2023 8:35,2023-LCS-NWA-290823-003A,8/30/2023,8:35,,
1693399080,3.45,19.408,0.081,0.963,7450-778298,TRUE,8/30/2023 8:38,2023-LCS-NWA-290823-002A,8/30/2023,8:38,,
,,,,,,FISH,8/30/2023 8:38,2023-LCS-NWA-290823-002A,8/30/2023,8:38,,
1693399140,3.42,19.107,1.569,0.968,7450-064567,TRUE,8/30/2023 8:39,2023-LCS-NWA-290823-006A,8/30/2023,8:39,,
1693399500,3.42,19.078,2.32,0.911,7450-049711,TRUE,8/30/2023 8:45,2023-LCS-NWA-290823-003A,8/30/2023,8:45,,
1693399680,3.45,19.383,0.072,0.963,7450-778298,FALSE,8/30/2023 8:48,2023-LCS-NWA-290823-002A,8/30/2023,8:48,,
1693399740,3.42,19.14,1.421,0.967,7450-064567,TRUE,8/30/2023 8:49,2023-LCS-NWA-290823-006A,8/30/2023,8:49,,
,,,,,,FISH,8/30/2023 8:51,2023-LCS-NWA-290823-003A,8/30/2023,8:51,,
1693400280,3.45,19.349,0.08,0.963,7450-778298,FALSE,8/30/2023 8:58,2023-LCS-NWA-290823-002A,8/30/2023,8:58,,
1693400340,3.42,19.098,1.534,0.968,7450-064567,TRUE,8/30/2023 8:59,2023-LCS-NWA-290823-006A,8/30/2023,8:59,,
1693400880,3.45,17.64,8.716,0.976,7450-778298,FALSE,8/30/2023 9:08,2023-LCS-NWA-290823-002A,8/30/2023,9:08,,
1693400940,3.42,19.073,1.508,0.968,7450-064567,TRUE,8/30/2023 9:09,2023-LCS-NWA-290823-006A,8/30/2023,9:09,,
1693401540,3.42,19.082,1.533,0.968,7450-064567,TRUE,8/30/2023 9:19,2023-LCS-NWA-290823-006A,8/30/2023,9:19,,
1693402140,3.42,19.04,1.543,0.968,7450-064567,TRUE,8/30/2023 9:29,2023-LCS-NWA-290823-006A,8/30/2023,9:29,,
1693402740,3.42,19.023,1.574,0.968,7450-064567,TRUE,8/30/2023 9:39,2023-LCS-NWA-290823-006A,8/30/2023,9:39,,
1693403340,3.42,19.014,1.674,0.969,7450-064567,TRUE,8/30/2023 9:49,2023-LCS-NWA-290823-006A,8/30/2023,9:49,,
1693403940,3.42,19.04,1.571,0.968,7450-064567,TRUE,8/30/2023 9:59,2023-LCS-NWA-290823-006A,8/30/2023,9:59,,
1693404540,3.42,19.065,1.559,0.968,7450-064567,TRUE,8/30/2023 10:09,2023-LCS-NWA-290823-006A,8/30/2023,10:09,,
,,,,,,FISH,8/30/2023 10:18,2023-LCS-NWA-290823-006A,8/30/2023,10:18,,
1693405140,3.42,18.998,1.964,0.97,7450-064567,FALSE,8/30/2023 10:19,2023-LCS-NWA-290823-006A,8/30/2023,10:19,,
1693405740,3.42,18.426,2.049,0.969,7450-064567,FALSE,8/30/2023 10:29,2023-LCS-NWA-290823-006A,8/30/2023,10:29,,
,,19.38,1.30,,YSI,SET,8/30/2023 12:40,2023-LCS-NWA-300823-001A,8/30/2023,12:40,,
1693414260,3.41,20.104,0.648,0.956,7450-064567,TRUE,8/30/2023 12:51,2023-LCS-NWA-300823-001A,8/30/2023,12:51,,
,,19.26,2.62,,YSI,SET,8/30/2023 12:54,2023-LCS-NWA-300823-002A,8/30/2023,12:54,,
1693414860,3.41,19.585,0.352,0.952,7450-064567,TRUE,8/30/2023 13:01,2023-LCS-NWA-300823-001A,8/30/2023,13:01,,
1693414980,3.42,19.497,2.085,0.91,7450-049711,TRUE,8/30/2023 13:03,2023-LCS-NWA-300823-002A,8/30/2023,13:03,,
1693415460,3.41,19.468,0.355,0.953,7450-064567,TRUE,8/30/2023 13:11,2023-LCS-NWA-300823-001A,8/30/2023,13:11,,
1693415580,3.42,19.396,1.093,0.906,7450-049711,TRUE,8/30/2023 13:13,2023-LCS-NWA-300823-002A,8/30/2023,13:13,,
1693416060,3.41,19.409,0.323,0.952,7450-064567,TRUE,8/30/2023 13:21,2023-LCS-NWA-300823-001A,8/30/2023,13:21,,
1693416180,3.42,19.505,1.076,0.906,7450-049711,TRUE,8/30/2023 13:23,2023-LCS-NWA-300823-002A,8/30/2023,13:23,,
,,19.05,1.89,,YSI,SET,8/30/2023 13:23,2023-LCS-NWA-300823-005A,8/30/2023,13:23,,
1693416660,3.41,19.409,0.497,0.956,7450-064567,TRUE,8/30/2023 13:31,2023-LCS-NWA-300823-001A,8/30/2023,13:31,,
,,19.44,1.41,,YSI,SET,8/30/2023 13:32,2023-LCS-NWA-300823-006A,8/30/2023,13:32,,
1693416780,3.42,19.539,0.932,0.905,7450-049711,TRUE,8/30/2023 13:33,2023-LCS-NWA-300823-002A,8/30/2023,13:33,,
1693417260,3.41,19.426,0.401,0.954,7450-064567,TRUE,8/30/2023 13:41,2023-LCS-NWA-300823-001A,8/30/2023,13:41,,
1693417380,3.42,19.598,0.952,0.906,7450-049711,TRUE,8/30/2023 13:43,2023-LCS-NWA-300823-002A,8/30/2023,13:43,,
1693417860,3.41,19.417,0.285,0.952,7450-064567,TRUE,8/30/2023 13:51,2023-LCS-NWA-300823-001A,8/30/2023,13:51,,
1693417980,3.42,19.631,0.764,0.904,7450-049711,TRUE,8/30/2023 13:53,2023-LCS-NWA-300823-002A,8/30/2023,13:53,,
1693418160,3.42,19.267,1.393,0.955,7450-770855,TRUE,8/30/2023 13:56,2023-LCS-NWA-300823-005A,8/30/2023,13:56,,
1693418460,3.41,19.442,0.273,0.952,7450-064567,TRUE,8/30/2023 14:01,2023-LCS-NWA-300823-001A,8/30/2023,14:01,,
1693418580,3.42,19.648,0.67,0.902,7450-049711,TRUE,8/30/2023 14:03,2023-LCS-NWA-300823-002A,8/30/2023,14:03,,
1693418760,3.42,19.183,0.741,0.947,7450-770855,TRUE,8/30/2023 14:06,2023-LCS-NWA-300823-005A,8/30/2023,14:06,,
1693419060,3.41,19.451,0.376,0.954,7450-064567,TRUE,8/30/2023 14:11,2023-LCS-NWA-300823-001A,8/30/2023,14:11,,
1693419180,3.42,19.673,1.715,0.909,7450-049711,TRUE,8/30/2023 14:13,2023-LCS-NWA-300823-002A,8/30/2023,14:13,,
1693419360,3.42,19.183,0.859,0.949,7450-770855,TRUE,8/30/2023 14:16,2023-LCS-NWA-300823-005A,8/30/2023,14:16,,
1693419600,3.44,19.517,0.542,0.969,7450-778298,TRUE,8/30/2023 14:20,2023-LCS-NWA-300823-006A,8/30/2023,14:20,,
1693419660,3.41,19.493,0.479,0.956,7450-064567,TRUE,8/30/2023 14:21,2023-LCS-NWA-300823-001A,8/30/2023,14:21,,
1693419780,3.42,19.69,1.835,0.909,7450-049711,TRUE,8/30/2023 14:23,2023-LCS-NWA-300823-002A,8/30/2023,14:23,,
1693419960,3.42,19.192,0.983,0.951,7450-770855,TRUE,8/30/2023 14:26,2023-LCS-NWA-300823-005A,8/30/2023,14:26,,
1693420200,3.45,19.45,0.153,0.962,7450-778298,TRUE,8/30/2023 14:30,2023-LCS-NWA-300823-006A,8/30/2023,14:30,,
1693420260,3.41,19.543,0.465,0.956,7450-064567,TRUE,8/30/2023 14:31,2023-LCS-NWA-300823-001A,8/30/2023,14:31,,
1693420380,3.42,19.723,1.835,0.909,7450-049711,TRUE,8/30/2023 14:33,2023-LCS-NWA-300823-002A,8/30/2023,14:33,,
1693420560,3.42,19.183,0.953,0.95,7450-770855,TRUE,8/30/2023 14:36,2023-LCS-NWA-300823-005A,8/30/2023,14:36,,
1693420800,3.45,19.391,0.045,0.96,7450-778298,TRUE,8/30/2023 14:40,2023-LCS-NWA-300823-006A,8/30/2023,14:40,,
1693420860,3.41,19.535,0.578,0.958,7450-064567,TRUE,8/30/2023 14:41,2023-LCS-NWA-300823-001A,8/30/2023,14:41,,
1693420980,3.42,19.732,2.17,0.91,7450-049711,TRUE,8/30/2023 14:43,2023-LCS-NWA-300823-002A,8/30/2023,14:43,,
1693421160,3.42,19.209,0.877,0.949,7450-770855,TRUE,8/30/2023 14:46,2023-LCS-NWA-300823-005A,8/30/2023,14:46,,
1693421400,3.45,19.391,0.019,0.959,7450-778298,TRUE,8/30/2023 14:50,2023-LCS-NWA-300823-006A,8/30/2023,14:50,,
1693421460,3.41,19.518,0.472,0.956,7450-064567,TRUE,8/30/2023 14:51,2023-LCS-NWA-300823-001A,8/30/2023,14:51,,
1693421580,3.42,19.732,2.371,0.91,7450-049711,TRUE,8/30/2023 14:53,2023-LCS-NWA-300823-002A,8/30/2023,14:53,,
1693421760,3.42,19.2,0.868,0.949,7450-770855,TRUE,8/30/2023 14:56,2023-LCS-NWA-300823-005A,8/30/2023,14:56,,
1693422000,3.45,19.366,0.019,0.959,7450-778298,TRUE,8/30/2023 15:00,2023-LCS-NWA-300823-006A,8/30/2023,15:00,,
1693422060,3.41,19.543,0.422,0.955,7450-064567,TRUE,8/30/2023 15:01,2023-LCS-NWA-300823-001A,8/30/2023,15:01,,
1693422180,3.41,19.757,2.363,0.91,7450-049711,TRUE,8/30/2023 15:03,2023-LCS-NWA-300823-002A,8/30/2023,15:03,,
1693422360,3.42,19.234,0.983,0.951,7450-770855,TRUE,8/30/2023 15:06,2023-LCS-NWA-300823-005A,8/30/2023,15:06,,
1693422600,3.45,19.366,0.018,0.959,7450-778298,TRUE,8/30/2023 15:10,2023-LCS-NWA-300823-006A,8/30/2023,15:10,,
1693422660,3.41,19.551,0.526,0.957,7450-064567,TRUE,8/30/2023 15:11,2023-LCS-NWA-300823-001A,8/30/2023,15:11,,
1693422780,3.41,19.774,2.467,0.91,7450-049711,TRUE,8/30/2023 15:13,2023-LCS-NWA-300823-002A,8/30/2023,15:13,,
1693422960,3.42,19.242,0.834,0.949,7450-770855,TRUE,8/30/2023 15:16,2023-LCS-NWA-300823-005A,8/30/2023,15:16,,
1693423200,3.45,19.332,0.019,0.959,7450-778298,TRUE,8/30/2023 15:20,2023-LCS-NWA-300823-006A,8/30/2023,15:20,,
1693423260,3.41,19.56,0.531,0.957,7450-064567,TRUE,8/30/2023 15:21,2023-LCS-NWA-300823-001A,8/30/2023,15:21,,
1693423380,3.41,19.782,2.382,0.91,7450-049711,TRUE,8/30/2023 15:23,2023-LCS-NWA-300823-002A,8/30/2023,15:23,,
1693423560,3.42,19.251,0.697,0.947,7450-770855,TRUE,8/30/2023 15:26,2023-LCS-NWA-300823-005A,8/30/2023,15:26,,
1693423800,3.45,19.332,0.019,0.959,7450-778298,TRUE,8/30/2023 15:30,2023-LCS-NWA-300823-006A,8/30/2023,15:30,,
1693423860,3.41,19.535,0.542,0.957,7450-064567,TRUE,8/30/2023 15:31,2023-LCS-NWA-300823-001A,8/30/2023,15:31,,
1693423980,3.41,19.748,2.533,0.909,7450-049711,TRUE,8/30/2023 15:33,2023-LCS-NWA-300823-002A,8/30/2023,15:33,,
1693424160,3.42,19.242,0.666,0.946,7450-770855,TRUE,8/30/2023 15:36,2023-LCS-NWA-300823-005A,8/30/2023,15:36,,
1693424400,3.45,19.299,0.019,0.959,7450-778298,TRUE,8/30/2023 15:40,2023-LCS-NWA-300823-006A,8/30/2023,15:40,,
1693424460,3.41,19.568,0.741,0.96,7450-064567,TRUE,8/30/2023 15:41,2023-LCS-NWA-300823-001A,8/30/2023,15:41,,
1693424580,3.42,19.681,3.725,0.909,7450-049711,TRUE,8/30/2023 15:43,2023-LCS-NWA-300823-002A,8/30/2023,15:43,,
1693424760,3.42,19.259,0.682,0.946,7450-770855,TRUE,8/30/2023 15:46,2023-LCS-NWA-300823-005A,8/30/2023,15:46,,
1693425000,3.45,19.29,0.019,0.959,7450-778298,TRUE,8/30/2023 15:50,2023-LCS-NWA-300823-006A,8/30/2023,15:50,,
1693425060,3.41,19.61,0.813,0.961,7450-064567,TRUE,8/30/2023 15:51,2023-LCS-NWA-300823-001A,8/30/2023,15:51,,
1693425180,3.41,19.715,4.086,0.909,7450-049711,TRUE,8/30/2023 15:53,2023-LCS-NWA-300823-002A,8/30/2023,15:53,,
1693425360,3.42,19.259,0.672,0.946,7450-770855,TRUE,8/30/2023 15:56,2023-LCS-NWA-300823-005A,8/30/2023,15:56,,
1693425600,3.45,19.299,0.021,0.96,7450-778298,TRUE,8/30/2023 16:00,2023-LCS-NWA-300823-006A,8/30/2023,16:00,,
1693425660,3.41,19.618,0.953,0.963,7450-064567,TRUE,8/30/2023 16:01,2023-LCS-NWA-300823-001A,8/30/2023,16:01,,
1693425780,3.42,19.665,4.448,0.909,7450-049711,TRUE,8/30/2023 16:03,2023-LCS-NWA-300823-002A,8/30/2023,16:03,,
1693425960,3.42,19.267,0.698,0.947,7450-770855,TRUE,8/30/2023 16:06,2023-LCS-NWA-300823-005A,8/30/2023,16:06,,
1693426200,3.45,19.273,0.018,0.959,7450-778298,TRUE,8/30/2023 16:10,2023-LCS-NWA-300823-006A,8/30/2023,16:10,,
1693426260,3.41,19.627,0.984,0.963,7450-064567,TRUE,8/30/2023 16:11,2023-LCS-NWA-300823-001A,8/30/2023,16:11,,
1693426380,3.42,19.631,4.41,0.909,7450-049711,TRUE,8/30/2023 16:13,2023-LCS-NWA-300823-002A,8/30/2023,16:13,,
1693426560,3.42,19.276,0.662,0.946,7450-770855,TRUE,8/30/2023 16:16,2023-LCS-NWA-300823-005A,8/30/2023,16:16,,
1693426800,3.45,19.265,0.019,0.959,7450-778298,TRUE,8/30/2023 16:20,2023-LCS-NWA-300823-006A,8/30/2023,16:20,,
1693426860,3.41,19.585,0.821,0.961,7450-064567,TRUE,8/30/2023 16:21,2023-LCS-NWA-300823-001A,8/30/2023,16:21,,
1693426980,3.42,19.614,4.295,0.909,7450-049711,TRUE,8/30/2023 16:23,2023-LCS-NWA-300823-002A,8/30/2023,16:23,,
1693427160,3.42,19.284,0.683,0.946,7450-770855,TRUE,8/30/2023 16:26,2023-LCS-NWA-300823-005A,8/30/2023,16:26,,
1693427400,3.45,19.282,0.018,0.959,7450-778298,TRUE,8/30/2023 16:30,2023-LCS-NWA-300823-006A,8/30/2023,16:30,,
1693427460,3.41,19.577,0.847,0.961,7450-064567,TRUE,8/30/2023 16:31,2023-LCS-NWA-300823-001A,8/30/2023,16:31,,
1693427580,3.42,19.623,4.151,0.909,7450-049711,TRUE,8/30/2023 16:33,2023-LCS-NWA-300823-002A,8/30/2023,16:33,,
1693427760,3.42,19.301,0.671,0.946,7450-770855,TRUE,8/30/2023 16:36,2023-LCS-NWA-300823-005A,8/30/2023,16:36,,
1693428000,3.45,19.265,0.021,0.96,7450-778298,TRUE,8/30/2023 16:40,2023-LCS-NWA-300823-006A,8/30/2023,16:40,,
1693428060,3.41,19.526,0.97,0.963,7450-064567,TRUE,8/30/2023 16:41,2023-LCS-NWA-300823-001A,8/30/2023,16:41,,
1693428180,3.42,19.556,3.93,0.909,7450-049711,TRUE,8/30/2023 16:43,2023-LCS-NWA-300823-002A,8/30/2023,16:43,,
1693428360,3.42,19.284,0.656,0.946,7450-770855,TRUE,8/30/2023 16:46,2023-LCS-NWA-300823-005A,8/30/2023,16:46,,
1693428600,3.45,19.282,0.02,0.959,7450-778298,TRUE,8/30/2023 16:50,2023-LCS-NWA-300823-006A,8/30/2023,16:50,,
1693428660,3.41,19.484,0.937,0.963,7450-064567,TRUE,8/30/2023 16:51,2023-LCS-NWA-300823-001A,8/30/2023,16:51,,
1693428780,3.42,19.547,3.709,0.909,7450-049711,TRUE,8/30/2023 16:53,2023-LCS-NWA-300823-002A,8/30/2023,16:53,,
1693428960,3.42,19.276,0.648,0.946,7450-770855,TRUE,8/30/2023 16:56,2023-LCS-NWA-300823-005A,8/30/2023,16:56,,
1693429200,3.45,19.265,0.02,0.96,7450-778298,TRUE,8/30/2023 17:00,2023-LCS-NWA-300823-006A,8/30/2023,17:00,,
1693429260,3.41,19.442,0.895,0.962,7450-064567,TRUE,8/30/2023 17:01,2023-LCS-NWA-300823-001A,8/30/2023,17:01,,
1693429380,3.42,19.48,3.578,0.91,7450-049711,TRUE,8/30/2023 17:03,2023-LCS-NWA-300823-002A,8/30/2023,17:03,,
1693429560,3.42,19.293,0.691,0.947,7450-770855,TRUE,8/30/2023 17:06,2023-LCS-NWA-300823-005A,8/30/2023,17:06,,
1693429800,3.45,19.29,0.026,0.96,7450-778298,TRUE,8/30/2023 17:10,2023-LCS-NWA-300823-006A,8/30/2023,17:10,,
1693429860,3.41,19.426,0.865,0.962,7450-064567,TRUE,8/30/2023 17:11,2023-LCS-NWA-300823-001A,8/30/2023,17:11,,
1693429980,3.42,19.438,3.479,0.91,7450-049711,TRUE,8/30/2023 17:13,2023-LCS-NWA-300823-002A,8/30/2023,17:13,,
1693430160,3.42,19.293,0.76,0.948,7450-770855,TRUE,8/30/2023 17:16,2023-LCS-NWA-300823-005A,8/30/2023,17:16,,
1693430400,3.45,19.307,0.023,0.96,7450-778298,TRUE,8/30/2023 17:20,2023-LCS-NWA-300823-006A,8/30/2023,17:20,,
1693430460,3.41,19.426,0.958,0.963,7450-064567,TRUE,8/30/2023 17:21,2023-LCS-NWA-300823-001A,8/30/2023,17:21,,
1693430580,3.42,19.422,3.328,0.91,7450-049711,TRUE,8/30/2023 17:23,2023-LCS-NWA-300823-002A,8/30/2023,17:23,,
1693430760,3.42,19.267,0.9,0.95,7450-770855,TRUE,8/30/2023 17:26,2023-LCS-NWA-300823-005A,8/30/2023,17:26,,
1693431000,3.45,19.273,0.019,0.959,7450-778298,TRUE,8/30/2023 17:30,2023-LCS-NWA-300823-006A,8/30/2023,17:30,,
1693431060,3.41,19.4,0.962,0.963,7450-064567,TRUE,8/30/2023 17:31,2023-LCS-NWA-300823-001A,8/30/2023,17:31,,
1693431180,3.42,19.363,3.439,0.91,7450-049711,TRUE,8/30/2023 17:33,2023-LCS-NWA-300823-002A,8/30/2023,17:33,,
1693431360,3.42,19.267,1.113,0.952,7450-770855,TRUE,8/30/2023 17:36,2023-LCS-NWA-300823-005A,8/30/2023,17:36,,
1693431600,3.45,19.282,0.037,0.96,7450-778298,TRUE,8/30/2023 17:40,2023-LCS-NWA-300823-006A,8/30/2023,17:40,,
1693431660,3.41,19.358,1.018,0.964,7450-064567,TRUE,8/30/2023 17:41,2023-LCS-NWA-300823-001A,8/30/2023,17:41,,
1693431780,3.42,19.371,3.296,0.91,7450-049711,TRUE,8/30/2023 17:43,2023-LCS-NWA-300823-002A,8/30/2023,17:43,,
1693431960,3.42,19.242,1.364,0.954,7450-770855,TRUE,8/30/2023 17:46,2023-LCS-NWA-300823-005A,8/30/2023,17:46,,
1693432200,3.45,19.29,0.207,0.964,7450-778298,TRUE,8/30/2023 17:50,2023-LCS-NWA-300823-006A,8/30/2023,17:50,,
1693432260,3.41,19.325,1.006,0.964,7450-064567,TRUE,8/30/2023 17:51,2023-LCS-NWA-300823-001A,8/30/2023,17:51,,
1693432380,3.42,19.38,3.107,0.91,7450-049711,TRUE,8/30/2023 17:53,2023-LCS-NWA-300823-002A,8/30/2023,17:53,,
1693432560,3.42,19.234,1.56,0.955,7450-770855,TRUE,8/30/2023 17:56,2023-LCS-NWA-300823-005A,8/30/2023,17:56,,
1693432800,3.45,19.307,0.203,0.964,7450-778298,TRUE,8/30/2023 18:00,2023-LCS-NWA-300823-006A,8/30/2023,18:00,,
1693432860,3.41,19.3,0.941,0.963,7450-064567,TRUE,8/30/2023 18:01,2023-LCS-NWA-300823-001A,8/30/2023,18:01,,
1693432980,3.42,19.296,3.179,0.91,7450-049711,TRUE,8/30/2023 18:03,2023-LCS-NWA-300823-002A,8/30/2023,18:03,,
