,Field.Number,Project.Name,Project,Bin.Number,Number.Captured,Species,Minimum..mm.,Maximum..mm.,Year,Historical.Project.Code,Date,Day,Month,Date.fished,Waterbody.Name,Start.Time,Stop.Time,Start.Latitude,Start.Longitude,Gear,Effort,Quantification.of.Effort,Air.Temperature,Water.Temperature,Conductivity,Dissolved.Oxygen,pH,Secchi.Tube...measured,Secchi.Tube..m.,Turbidity..ntu.,Stream.Width..m.,Distance.From.Shore..m.,Sample.Area.Width..m.,Sample.Area.Length..m.,Dominant.Vegetation,Floodplain.Use,Bank.Slope....,Channel.Cover....,Weather.Conditions,Wind.Speed..km.h.,Wind.Direction,Weather.Notes,Organic,Clay,Silt,Sand,Gravel,Cobble,Boulder,Bedrock,Hardpan,Rubble,Concrete,ND,Dominant_substrate,Emergent,Floating,Submerged,Open.Water,Not_recorded_aqua_veg,Dominant_aqua_veg,Deciduous,Coniferous,Herbaceous,shrubs,None,tbl1.4_riparian_veg.Unknown,Not.recorded,Dominant_riparian_veg,Aquatic.Animal.Notes,Description.of.Gear,Narrative.Locality.Description,Notes_SpeciesID,Final.Notes,Mean_depth_m
658,2024-LCS-NWA-280824-004A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Pomoxis nigromaculatus,75,75,2024,W-24,28-Aug-24,28,8,29-Aug-24,St. Clair NWA - West Cell SCU,12:51:00 PM,9:07:00 AM,42.368038,-82.41464,MFN,20.3,hours,26.4,24.343,357.5,2.86,7.48,TRUE,NA,6.48,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,2,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,40,20,40,NA,Floating,0,0,80,20,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 2 (0.7-1.0m), Logger: CLEAR; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.726666667
659,2024-LCS-NWA-280824-004A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Erimyzon sucetta,NA,NA,2024,W-24,28-Aug-24,28,8,29-Aug-24,St. Clair NWA - West Cell SCU,12:51:00 PM,9:07:00 AM,42.368038,-82.41464,MFN,20.3,hours,26.4,24.343,357.5,2.86,7.48,TRUE,NA,6.48,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,2,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,40,20,40,NA,Floating,0,0,80,20,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 2 (0.7-1.0m), Logger: CLEAR; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.726666667
660,2024-LCS-NWA-280824-005A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,2,Pomoxis nigromaculatus,123,141,2024,W-25,28-Aug-24,28,8,29-Aug-24,St. Clair NWA - West Cell SCU,1:13:00 PM,9:42:00 AM,42.368487,-82.41101,MFN,20.5,hours,27.5,22.94,335.2,1.28,7.2,TRUE,NA,1.46,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,6.9,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,60,25,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: NONE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.95
661,2024-LCS-NWA-280824-005A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,6,Lepomis gibbosus,79,195,2024,W-25,28-Aug-24,28,8,29-Aug-24,St. Clair NWA - West Cell SCU,1:13:00 PM,9:42:00 AM,42.368487,-82.41101,MFN,20.5,hours,27.5,22.94,335.2,1.28,7.2,TRUE,NA,1.46,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,6.9,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,60,25,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: NONE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.95
662,2024-LCS-NWA-280824-005A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Micropterus nigricans,72,72,2024,W-25,28-Aug-24,28,8,29-Aug-24,St. Clair NWA - West Cell SCU,1:13:00 PM,9:42:00 AM,42.368487,-82.41101,MFN,20.5,hours,27.5,22.94,335.2,1.28,7.2,TRUE,NA,1.46,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,6.9,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,60,25,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: NONE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.95
663,2024-LCS-NWA-280824-005A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Lepomis macrochirus,44,44,2024,W-25,28-Aug-24,28,8,29-Aug-24,St. Clair NWA - West Cell SCU,1:13:00 PM,9:42:00 AM,42.368487,-82.41101,MFN,20.5,hours,27.5,22.94,335.2,1.28,7.2,TRUE,NA,1.46,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,6.9,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,60,25,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: NONE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.95
664,2024-LCS-NWA-280824-006A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,3,Amia ocellicauda,530,557,2024,W-26,28-Aug-24,28,8,29-Aug-24,St. Clair NWA - West Cell SCU,1:37:00 PM,9:59:00 AM,42.37007,-82.412259,MFN,20.4,hours,30.4,25.035,347.8,3.24,7.66,TRUE,NA,1.31,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,1.1,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,30,65,5,NA,Submerged,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 2 (0.7-1.0m), Logger: NONE; Net notes: hole in cod end","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.826666667
665,2024-LCS-NWA-280824-006A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Ameiurus natalis,276,276,2024,W-26,28-Aug-24,28,8,29-Aug-24,St. Clair NWA - West Cell SCU,1:37:00 PM,9:59:00 AM,42.37007,-82.412259,MFN,20.4,hours,30.4,25.035,347.8,3.24,7.66,TRUE,NA,1.31,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,1.1,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,30,65,5,NA,Submerged,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 2 (0.7-1.0m), Logger: NONE; Net notes: hole in cod end","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.826666667
666,2024-LCS-NWA-280824-006A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,5,Lepomis macrochirus,37,195,2024,W-26,28-Aug-24,28,8,29-Aug-24,St. Clair NWA - West Cell SCU,1:37:00 PM,9:59:00 AM,42.37007,-82.412259,MFN,20.4,hours,30.4,25.035,347.8,3.24,7.66,TRUE,NA,1.31,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,1.1,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,0,30,65,5,NA,Submerged,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 2 (0.7-1.0m), Logger: NONE; Net notes: hole in cod end","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.826666667
667,2024-LCS-NWA-290824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,7,Erimyzon sucetta,119,216,2024,W-27,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:10:00 PM,8:06:00 AM,42.363656,-82.410229,MFN,19.9,hours,23.2,21.865,402,1.39,7.34,TRUE,NA,7.64,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,5,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,25,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.076666667
668,2024-LCS-NWA-290824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,5,Amia ocellicauda,399,484,2024,W-27,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:10:00 PM,8:06:00 AM,42.363656,-82.410229,MFN,19.9,hours,23.2,21.865,402,1.39,7.34,TRUE,NA,7.64,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,5,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,25,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.076666667
669,2024-LCS-NWA-290824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Ameiurus nebulosus,317,317,2024,W-27,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:10:00 PM,8:06:00 AM,42.363656,-82.410229,MFN,19.9,hours,23.2,21.865,402,1.39,7.34,TRUE,NA,7.64,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,5,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,25,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.076666667
670,2024-LCS-NWA-290824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,5,Micropterus nigricans,63,328,2024,W-27,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:10:00 PM,8:06:00 AM,42.363656,-82.410229,MFN,19.9,hours,23.2,21.865,402,1.39,7.34,TRUE,NA,7.64,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,5,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,25,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.076666667
671,2024-LCS-NWA-290824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,35,Lepomis gibbosus,45,172,2024,W-27,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:10:00 PM,8:06:00 AM,42.363656,-82.410229,MFN,19.9,hours,23.2,21.865,402,1.39,7.34,TRUE,NA,7.64,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,5,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,25,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.076666667
672,2024-LCS-NWA-290824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,17,Lepomis macrochirus,42,161,2024,W-27,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:10:00 PM,8:06:00 AM,42.363656,-82.410229,MFN,19.9,hours,23.2,21.865,402,1.39,7.34,TRUE,NA,7.64,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,5,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,25,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.076666667
673,2024-LCS-NWA-290824-001A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,9,Notemigonus crysoleucas,52,71,2024,W-27,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:10:00 PM,8:06:00 AM,42.363656,-82.410229,MFN,19.9,hours,23.2,21.865,402,1.39,7.34,TRUE,NA,7.64,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,5,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,25,10,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: PINK; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.076666667
674,2024-LCS-NWA-290824-002A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,2,Erimyzon sucetta,57,67,2024,W-28,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:30:00 PM,8:56:00 AM,42.360893,-82.406906,MFN,20.4,hours,24.5,22.954,394.5,2.15,7.38,TRUE,NA,7.42,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,4.5,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,45,45,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: BLUE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.07
675,2024-LCS-NWA-290824-002A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,2,Lepomis gibbosus,44,49,2024,W-28,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:30:00 PM,8:56:00 AM,42.360893,-82.406906,MFN,20.4,hours,24.5,22.954,394.5,2.15,7.38,TRUE,NA,7.42,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,4.5,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,45,45,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: BLUE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.07
676,2024-LCS-NWA-290824-002A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,3,Notemigonus crysoleucas,49,58,2024,W-28,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:30:00 PM,8:56:00 AM,42.360893,-82.406906,MFN,20.4,hours,24.5,22.954,394.5,2.15,7.38,TRUE,NA,7.42,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,4.5,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,45,45,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: BLUE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.07
677,2024-LCS-NWA-290824-002A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,2,Micropterus nigricans,55,56,2024,W-28,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:30:00 PM,8:56:00 AM,42.360893,-82.406906,MFN,20.4,hours,24.5,22.954,394.5,2.15,7.38,TRUE,NA,7.42,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,4.5,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,45,45,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: BLUE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.07
678,2024-LCS-NWA-290824-002A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Umbra limi,49,49,2024,W-28,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:30:00 PM,8:56:00 AM,42.360893,-82.406906,MFN,20.4,hours,24.5,22.954,394.5,2.15,7.38,TRUE,NA,7.42,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,4.5,NE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,45,45,5,NA,Floating,0,0,100,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: BLUE; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",1.07
679,2024-LCS-NWA-290824-003A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,3,Erimyzon sucetta,59,70,2024,W-29,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:58:00 PM,9:15:00 AM,42.364873,-82.411728,MFN,20.3,hours,26.2,21.881,407.1,1.29,7.13,TRUE,NA,7.83,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,3.1,ENE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,70,20,0,NA,Floating,5,0,95,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: YELLOW; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.92
680,2024-LCS-NWA-290824-003A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,2,Lepomis macrochirus,87,100,2024,W-29,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:58:00 PM,9:15:00 AM,42.364873,-82.411728,MFN,20.3,hours,26.2,21.881,407.1,1.29,7.13,TRUE,NA,7.83,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,3.1,ENE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,70,20,0,NA,Floating,5,0,95,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: YELLOW; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.92
681,2024-LCS-NWA-290824-003A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,1,Micropterus nigricans,79,79,2024,W-29,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:58:00 PM,9:15:00 AM,42.364873,-82.411728,MFN,20.3,hours,26.2,21.881,407.1,1.29,7.13,TRUE,NA,7.83,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,3.1,ENE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,70,20,0,NA,Floating,5,0,95,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: YELLOW; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.92
682,2024-LCS-NWA-290824-003A,2024 Lake Chubsucker - St. Clair NWA,2024-LCS-NWA-,1,3,Lepomis gibbosus,117,121,2024,W-29,29-Aug-24,29,8,30-Aug-24,St. Clair NWA - West Cell SCU,12:58:00 PM,9:15:00 AM,42.364873,-82.411728,MFN,20.3,hours,26.2,21.881,407.1,1.29,7.13,TRUE,NA,7.83,NA,0,NA,7.62,,Less disturbed - Wetland,NA,NA,Cloudy,3.1,ENE,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,70,20,0,NA,Floating,5,0,95,0,0,NA,NA,Herbaceous,Turtle bycatch: FALSE,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","Depth Category: 1 (>1.0m), Logger: YELLOW; Net notes: N/A","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable","total morts by spp entered in ""total euthanized"" but were not kept; individual fish condition entered by TL in biol.sample subtable",0.92
